identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2165198-2025080,2016-12-17T11:53:18.000Z,Actual,Alert,NWS Brownsville TX,Wind Advisory,['Execute'],Expected,Moderate,Likely,Wind Advisory issued December 17 at 5:53AM CST expiring December 17 at 6:00PM CST by NWS Brownsville TX,".THE COMBINATION OF LIGHT WINDS AND HIGH RELATIVE HUMIDITY ACROSS
WESTERN PORTIONS OF DEEP SOUTH TEXAS IS ALLOWING AREAS OF DENSE
FOG TO PERSIST ACROSS THE WESTERN PORTIONS OF DEEP SOUTH TEXAS
EARLY THIS MORNING. THESE AREAS OF DENSE FOG WILL LINGER THROUGH
SUNRISE AND WILL THEN DISSIPATE BY MIDMORNING AS THE DAYTIME
HEATING INCREASES AND THE SOUTHERLY WINDS PICK UP.THE NATIONAL WEATHER SERVICE IN BROWNSVILLE HAS ISSUED A WIND
ADVISORY, WHICH IS IN EFFECT UNTIL 6 PM CST THIS EVENING.

* TIMING...THE SOUTHERLY WINDS WILL INCREASE AFTER SUNRISE TODAY.
THESE STRONG AND GUSTY WINDS WILL PERSIST INTO THE LATE
AFTERNOON HOURS.

* WINDS...SOUTH WINDS FROM 25 TO 35 MPH.

* IMPACTS...KEEP LIGHT AND MODERATE WEIGHT ITEMS...SUCH AS PATIO
FURNITURE...EMPTY TRASH CANS...AND PORTABLE BASKETBALL POSTS...
INDOORS OVERNIGHT. HIGH PROFILE OR LIGHT WEIGHT VEHICLES WILL
REMAIN DIFFICULT TO DRIVE...ESPECIALLY ON BRIDGES OR OVERPASSES
AND IN CROSSWINDS.","A WIND ADVISORY MEANS THAT WINDS OF 30 TO 39 MPH ARE EXPECTED.
WINDS THIS STRONG CAN MAKE DRIVING DIFFICULT...ESPECIALLY FOR
HIGH PROFILE VEHICLES. USE EXTRA CAUTION.

",Kenedy; Cameron; Willacy,2016-12-17,11:53:18,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2225098-2088482,2017-01-28T02:26:00.000Z,Actual,Alert,NWS Gray ME,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued January 27 at 9:25PM EST expiring January 28 at 9:00AM EST by NWS Gray ME,".SNOW SHOWERS WILL CONTINUE INTO SATURDAY MORNING. TOTAL SNOW
ACCUMULATIONS WILL BE 3 TO 5 INCHES WITH LOCALLY HIGHER AMOUNTS
OVER THE HIGH TERRAIN. VISIBILITIES WILL DROP BELOW A HALF MILE AT
TIMES, MAKING FOR TRECHOROUS TRAVEL. THE SNOW SHOWERS WILL BECOME
LESS PERSISTENT AND MORE SCATTERED ON SATURDAY.THE NATIONAL WEATHER SERVICE IN GRAY HAS ISSUED A WINTER WEATHER
ADVISORY FOR SNOW...WHICH IS IN EFFECT UNTIL 9 AM EST SATURDAY.

* HAZARD TYPES...

* ACCUMULATIONS...SNOW ACCUMULATION OF 3 TO 5 INCHES.

* TIMING...INTO SATURDAY MORNING.

* IMPACTS...TRECHOROUS TRAVEL WITH VISIBILITIES BRIEFLY BELOW A
HALF MILE AT TIMES.

* WINDS...WEST 10 TO 15 MPH WITH GUSTS UP TO 20 MPH.

* TEMPERATURES...IN THE LOWER TO MID 20S.

* VISIBILITIES...ONE HALF MILE OR LESS AT TIMES.","A WINTER WEATHER ADVISORY FOR SNOW MEANS THAT PERIODS OF SNOW
WILL CAUSE PRIMARILY TRAVEL DIFFICULTIES. BE PREPARED FOR SNOW
COVERED ROADS AND LIMITED VISIBILITIES...AND USE CAUTION WHILE
DRIVING.

FOR A MORE PRECISE FORECAST FOR YOUR SPECIFIC LOCATION...GO TO
WWW.WEATHER.GOV/GRAY.

",Coos,2017-01-28,02:26:00,Severe,2.0,3.0,1.0
urn:oid:2.49.0.1.840.0.cab145d70b87c8eb5ca51078c35e33380b404b51.004.2,2022-03-12T19:38:00.000Z,Actual,Update,NWS Greenville-Spartanburg SC,Wind Chill Advisory,['Prepare'],Expected,Moderate,Likely,Wind Chill Advisory issued March 12 at 2:38PM EST until March 13 at 8:00AM EDT by NWS Greenville-Spartanburg SC,"* WHAT...For the Winter Weather Advisory, snow. Additional light
accumulations of less than an inch remain possible in continued
snow showers. Winds gusting as high as 45 mph. For the Wind
Chill Advisory, very cold wind chills expected. Wind chills as
low as 5 below zero.

* WHERE...Southern Jackson County.

* WHEN...For the Winter Weather Advisory, until 7 PM EST this
evening. For the Wind Chill Advisory, until 8 AM EDT Sunday.

* IMPACTS...The cold wind chills could result in hypothermia if
precautions are not taken.

* ADDITIONAL DETAILS...Very cold temperatures in the teens
overnight will lead to slippery roadways in locations where
snow covers the roads.
","A Winter Weather Advisory means that periods of snow, sleet, or
freezing rain will cause travel difficulties. Be prepared for
slippery roads and limited visibilities, and use caution while
driving.

A Wind Chill Advisory means that very cold air and strong winds
will combine to generate low wind chills. This will result in
frost bite and lead to hypothermia if precautions are not taken.
If you must venture outdoors, make sure you wear a hat and
gloves.

Please report snow and ice accumulations by calling the National
Weather Service toll free at...1...800...2 6 7...8 1 0 1. Leave a
message with your observation and the specific location where it
occurred. You can also post your report to National Weather
Service Greenville Spartanburg Facebook or tweet your report
using hashtag nwsgsp.",Southern Jackson,2022-03-12,19:38:00,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2243378-2107669,2017-02-13T09:23:20.000Z,Actual,Update,NWS State College PA,Lake Effect Snow Warning,['Avoid'],Expected,Extreme,Likely,Lake Effect Snow Warning issued February 13 at 4:23AM EST expiring February 13 at 1:00PM EST by NWS State College PA,"* LOCATIONS...Warren County, especially the northwestern third,
mainly north of Route 6.

* SNOW ACCUMULATIONS...Generally 2 to 4 inches, but local amounts
of 6 inches.

* TIMING...Snow showers will continue much of the day, but will
diminish in coverage and intensity through the morning hours.

* IMPACTS...Roads will be snow covered and hazardous. The gusty
wind will lead to blowing snow, reduced visibility and may
produce power outages.","The Pennsylvania Department of Transportation reminds motorists
to adjust speeds based on driving conditions and to take it slow
in ice and snow.

",Warren,2017-02-13,09:23:20,Severe,4.0,3.0,-1.0
NWS-IDP-PROD-2266045,2017-03-03T18:37:27.000Z,Actual,Alert,NWS Albany NY,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued March 3 at 1:37PM EST by NWS Albany NY,"At 136 PM EST, a snow squall was located along a line extending from
near Trenton Falls to near Sherburne to near Mc Donough. Movement was
east at 35 mph.

Wind gusts of 40 to 50 mph are possible with this squall.

This squall will be near...
Poland around 140 PM EST.
Newport and Cold Brook around 145 PM EST.
Middleville around 150 PM EST.
Dolgeville around 210 PM EST.
Stratford around 215 PM EST.
Caroga Lake and Caroga Lake Public Campground around 230 PM EST.

Other locations impacted by this squall include Meco, Charleston,
Spinnerville, Cedar Lake, Farrel Corner, Countryman, Engleville, West
Fulton, South Ilion and Mindenville.

THIS INCLUDES Interstate 88 between exits 19 and 23.

Visibilities will drop quickly to less than a quarter of a mile in
this squall with a quick coating up to an inch snow.

Use extra caution if you must travel into or through this dangerous
snow squall. Rapid changes in visibility and potentially slick roads
are likely to lead to accidents. Consider delaying travel until the
squall passes your location.","

",Herkimer; Montgomery; Schoharie; Fulton,2017-03-03,18:37:27,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2225055-2088439,2017-01-28T01:36:52.000Z,Actual,Cancel,NWS Milwaukee/Sullivan WI,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued January 27 at 7:36PM CST expiring January 28 at 6:00AM CST by NWS Milwaukee/Sullivan WI,,"

",Sheboygan,2017-01-28,01:36:52,Unknown,3.0,,
NWS-IDP-PROD-2250806-2115537,2017-02-21T11:18:25.000Z,Actual,Cancel,NWS Reno NV,Flood Watch,['Prepare'],Future,Severe,Possible,Flood Watch issued February 21 at 3:18AM PST expiring February 21 at 10:00AM PST by NWS Reno NV,"The Flood Watch for portions of east central California and
western Nevada has been cancelled. Widespread heavy rain below
6500 feet has ended over the region, but showers will persist
through the day. Snow showers above 5500 feet will limit the
possibility for low lying and poor drainage flooding around Lake
Tahoe and in Mono County.

Flooding of low lands along some small streams in the Reno area,
Washoe Valley, Carson City and the Carson Valley may persist
through the day due to run off from yesterday's rain. This area is
currently under a Flood Warning. Any additional rain showers
today may cause brief periods of standing water on roads, but
additional flooding beyond that already occurring is not expected.","

",Placer; Mono; Storey; Washoe; El Dorado; Nevada; Alpine; Carson City; Douglas; Lyon,2017-02-21,11:18:25,Minor,3.0,1.0,-2.0
NWS-IDP-PROD-2150882-2009336,2016-12-06T02:00:29.000Z,Actual,Update,NWS Mobile AL,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued December 5 at 8:00PM CST expiring December 9 at 1:30AM CST by NWS Mobile AL,...The flood warning continues for the following rivers in Florida Stay tuned to developments by listening to NOAA Weather radio.,"

",Okaloosa,2016-12-06,02:00:29,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2254343-2119220,2017-02-24T12:38:44.000Z,Actual,Update,NWS Marquette MI,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued February 24 at 7:38AM EST expiring February 25 at 1:00AM EST by NWS Marquette MI,"HAZARDOUS WEATHER...

* Periods of wet and heavy snow will occur through this
morning. The snow may mix with or change to sleet and
freezing drizzle this afternoon into tonight.

* Expect 3 to 5 inches of snow through this afternoon. Minor
ice accumulations up to a tenth of an inch are possible. An
additional 1 to 2 inches of snow is possible tonight along
with ice accumulations of less than a tenth of an inch.

* Winds gusting as high as 30 MPH will cause patchy blowing and
drifting snow, especially today near the Bay of Green Bay.

IMPACTS...

* The wet and heavy snow along with minor ice accumulations
will result in slick roads into this evening. Travel will be
difficult on untreated roads.","* A Winter Weather Advisory means that periods of snow, sleet,
or freezing drizzle will cause travel difficulties. Be
prepared for slippery roads and limited visibilities, and use
caution while driving.

* Prepare, plan, and stay informed. Visit www.weather.gov/mqt

",Delta; Dickinson; Iron; Menominee,2017-02-24,12:38:44,Severe,2.0,3.0,1.0
148043970000024225819,2016-11-29T17:15:00.000Z,Actual,Alert,MO Missouri State Highway Patrol,Required Weekly Test,['None'],Unknown,Unknown,Unknown,,THE FOLLOWING IS A REQUIRED WEEKLY TEST OF THE EMERGENCY ALERT SYSTEM ORIGINATING FROM THE MISSOURI STATE HIGHWAY PATROL IN JEFFERSON CITY AND COORDINATED WITH THE LOCAL BROADCASTERS IN YOUR COMMUNITY. THIS IS ONLY A TEST.,,MISSOURI,2016-11-29,17:15:00,Minor,,1.0,
NWS-IDP-PROD-2265817-2130113,2017-03-03T14:44:51.000Z,Actual,Update,NWS Newport/Morehead City NC,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued March 3 at 9:44AM EST expiring March 4 at 7:00AM EST by NWS Newport/Morehead City NC,".A COLD FRONT WILL MOVE THROUGH THE WATERS THIS AFTERNOON. GUSTY
WEST TO NORTHWEST WINDS 15 TO 25 KNOTS WILL DEVELOP WITH SEAS
BUILDING TO 4 TO 7 FEET. WINDS AND SEAS WILL PEAK TONIGHT, THEN
GRADUALLY DIMINISH SATURDAY.* WINDS...NORTHWEST 15 TO 25 KT WITH GUSTS UP TO 30 KT.

* WAVES...2 TO 3 FEET.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 25 TO 33 KNOTS
AND/OR SEAS OF 6 FEET OR GREATER ARE EXPECTED TO PRODUCE
HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT. INEXPERIENCED
MARINERS...ESPECIALLY THOSE OPERATING SMALLER VESSELS SHOULD
AVOID NAVIGATING IN THESE CONDITIONS.

",Pamlico Sound,2017-03-03,14:44:51,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2255717-2120456,2017-02-25T09:37:09.000Z,Actual,Cancel,NWS Medford OR,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued February 25 at 1:36AM PST expiring February 25 at 10:00AM PST by NWS Medford OR,"The National Weather Service in Medford has cancelled the Winter
Weather Advisory.","

",Douglas; Curry; Coos,2017-02-25,09:37:09,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2227958-2091338,2017-01-31T20:03:46.000Z,Actual,Update,NWS Taunton MA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued January 31 at 3:03PM EST expiring February 1 at 6:00PM EST by NWS Taunton MA,"THE NATIONAL WEATHER SERVICE IN TAUNTON HAS ISSUED A GALE
WARNING...WHICH IS IN EFFECT FROM 5 AM TO 3 PM EST WEDNESDAY. THE
SMALL CRAFT ADVISORY IS NO LONGER IN EFFECT.

* WINDS AND SEAS...WEST WINDS 15 TO 25 KT WITH GUSTS UP TO 35
KT. SEAS 5 TO 8 FEET.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURRING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

",Rhode Island Sound; Block Island Sound,2017-01-31,20:03:46,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2264869-2129149,2017-03-02T16:04:47.000Z,Actual,Update,NWS Quad Cities IA IL,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued March 2 at 10:04AM CST by NWS Quad Cities IA IL,"River forecasts include past precipitation and forecast rainfall for
the next 48 hours.

PRECAUTIONARY/PREPAREDNESS ACTIONS...

If you encounter a flooded roadway, turn around and find an 
alternate route. Turn around, don't drown.The Flood Warning continues for
The Mississippi River at Muscatine.
* Until further notice.
* At 9:15 AM Thursday the stage was 14.1 feet...and steady.
* Flood stage is 16.0 feet.
* No flooding is occurring and Minor flooding is forecast.
* Forecast...Rise above flood stage Sunday morning...and continue
rising to 16.8 feet Tuesday morning.
* Impact...At  16.0 feet...Water affects the lower portion of the
Riverside Park parking lot.","

",Muscatine; Louisa; Mercer; Rock Island,2017-03-02,16:04:47,Minor,3.0,1.0,-2.0
NWS-IDP-PROD-2162856-2022290,2016-12-16T08:29:01.000Z,Actual,Update,NWS Burlington VT,Wind Chill Advisory,['Prepare'],Expected,Moderate,Likely,Wind Chill Advisory issued December 16 at 3:28AM EST expiring December 16 at 11:00AM EST by NWS Burlington VT,"THE NATIONAL WEATHER SERVICE IN BURLINGTON HAS ISSUED A WINTER
WEATHER ADVISORY FOR SNOW AND WINTRY MIX...WHICH IS IN EFFECT
FROM 3 AM SATURDAY TO 7 AM EST SUNDAY. A WIND CHILL ADVISORY
REMAINS IN EFFECT UNTIL 11 AM EST THIS MORNING.

* ACCUMULATIONS...SNOW ACCUMULATION OF 3 TO 5 INCHES OF SNOW...
ALONG WITH UP TO A TENTH OF AN INCH OF ICE.

* MAXIMUM SNOWFALL RATE...UP TO 1 INCH PER HOUR...MAINLY
SATURDAY MORNING THROUGH EARLY AFTERNOON.

* LOCATIONS...THE NORTHERN SAINT LAWRENCE VALLEY IN NORTHERN NEW
YORK, THE CHAMPLAIN VALLEY IN NEW YORK AND VERMONT, AND SOUTH
CENTRAL VERMONT.

* HAZARD TYPES...VERY COLD WIND CHILL TEMPERATURES. MODERATE SNOW
LATE FRIDAY NIGHT THROUGH MIDDAY SATURDAY. MIXED PRECIPITATION
AND FREEZING RAIN SATURDAY EVENING THROUGH SUNDAY MORNING.

* WIND CHILL READINGS...AS LOW AS 27 BELOW DUE TO TEMPERATURES 8
BELOW TO 2 ABOVE ZERO...AND WINDS WEST 5 TO 15 MPH WITH GUSTS
UP TO 30 MPH.

* TIMING...THE COLDEST WIND CHILL VALUES WILL OCCUR EARLY THIS
MORNING. SNOW WILL BEGIN BETWEEN 3 AM AND 6 AM SATURDAY. POCKETS
OF SLEET AND FREEZING RAIN WILL BEGIN BETWEEN 7 PM AND 10 PM
SATURDAY AND CONTINUE INTO EARLY SUNDAY MORNING.

* IMPACTS...FROSTBITE AND HYPOTHERMIA CAN OCCUR WITHIN 15 MINUTES
IF PRECAUTIONS ARE NOT TAKEN. SNOW OR ICE-COVERED ROADS AND POOR
VISIBILITIES COULD PRODUCE DANGEROUS DRIVING CONDITIONS.

* WINDS...SOUTH 5 TO 15 MPH WITH GUSTS UP TO 30 MPH.

* TEMPERATURES...LOWS AROUND 10 BELOW EARLY THIS MORNING. HIGHS IN
THE TEENS TODAY, AND IN THE MID TO UPPER 20S ON SATURDAY.

* VISIBILITIES...BRIEF PERIODS OF A 1/2 MILE IN SNOW ARE EXPECTED.","A WIND CHILL ADVISORY MEANS THAT VERY COLD AIR AND STRONG WINDS
WILL COMBINE TO GENERATE LOW WIND CHILLS. THIS WILL RESULT IN
FROST BITE AND LEAD TO HYPOTHERMIA IF PRECAUTIONS ARE NOT TAKEN.
IF YOU MUST VENTURE OUTDOORS...MAKE SURE YOU WEAR A HAT AND
GLOVES.

A WINTER WEATHER ADVISORY MEANS THAT PERIOD OF SNOW...SLEET...OR
FREEZING RAIN WILL CAUSE TRAVEL DIFFICULTIES. BE PREPARED FOR
SLIPPERY ROADS AND LIMITED VISIBILITIES...AND USE CAUTION WHILE
DRIVING.

PLEASE STAY TUNED TO NOAA WEATHER RADIO...YOUR LOCAL MEDIA...OR
GO TO WWW.WEATHER.GOV/BURLINGTON FOR FURTHER UPDATES ON THIS
WEATHER SITUATION.

",St. Lawrence; Essex; Windsor; Orange; Clinton; Franklin,2016-12-16,08:29:01,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2176303-2036754,2016-12-26T04:55:33.000Z,Actual,Cancel,NWS Green Bay WI,Freezing Rain Advisory,['Avoid'],Expected,Moderate,Likely,Freezing Rain Advisory issued December 25 at 10:55PM CST expiring December 25 at 11:00PM CST by NWS Green Bay WI,"...WINTRY PRECIPITATION EXPECTED TONIGHT .A STRONG LOW PRESSURE SYSTEM WILL TRACK TOWARD NORTHERN MINNESOTA
TONIGHT. THE STORM WILL PRODUCE A WINTRY MIX OF FREEZING RAIN...SLEET
AND SNOW ACROSS NORTHERN WISCONSIN. 

WINDS WILL BE ON THE INCREASE MONDAY AS THE STORM SYSTEM TRACKS
TOWARD SOUTHWEST ONTARIO. THE INCREASING WINDS WILL USHER A
COLDER AIR MASS INTO THE REGION.TEMPERATURES WILL SLOWLY CREEP UPWARD OVERNIGHT...SO THE THREAT
OF ADDITIONAL GLAZING HAS DIMINISHED.","

",Marathon; Shawano,2016-12-26,04:55:33,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2238593-2102520,2017-02-09T17:44:26.000Z,Actual,Update,NWS Mount Holly NJ,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued February 9 at 12:44PM EST expiring February 9 at 4:00PM EST by NWS Mount Holly NJ,"* LOCATIONS...east central New Jersey.

* HAZARD TYPES...heavy snow.

* ACCUMULATIONS...Snow accumulation of 3 to 7 inches.

* TIMING...the snow will end by around 3:00 PM.

* IMPACTS...The heavy snow may make a few roads impassable for a
short period of time. The combination of heavy snow and gusty
winds may produce some power outages due to the weight of the
snow on tree limbs and power lines.

* WINDS...Northwest 20 to 30 mph with gusts up to 50 mph.

* TEMPERATURES...around 30 degrees.","This Winter Storm Warning for heavy snow means severe winter
weather conditions are occurring. Significant amounts of snow
will make travel dangerous. Only travel in an emergency. If you
must travel...keep an extra flashlight... food...and water in
your vehicle in case of an emergency.

Report snow and ice accumulation to the National Weather Service
by calling our trained spotter line...posting to the NWS Mount
Holly Facebook page...or using Twitter.

Snowfall and ice accumulation forecast maps in addition to
experimental probabilistic snowfall information for the latest
event are available online at www.weather.gov/phi/winter

",Monmouth; Ocean,2017-02-09,17:44:26,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2155689-2014486,2016-12-10T10:55:14.000Z,Actual,Cancel,NWS Seattle WA,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 10 at 2:55AM PST expiring December 10 at 3:00AM PST by NWS Seattle WA,"PRECIPITATION HAS COME TO AN END OVER MUCH OF THE ADVISORY AREA.
WHILE ADDITIONAL RAIN OR SNOW IS POSSIBLE OVERNIGHT...ACTIVITY IS
EXPECTED TO BE SCATTERED AND AMOUNTS WILL BE LIGHT. THUS...THE
ADVISORY WILL BE ALLOWED TO EXPIRE.","

",Clallam; Lewis; Snohomish; Whatcom; Mason; Grays Harbor; Skagit; Pierce; King; Jefferson,2016-12-10,10:55:14,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2156174,2016-12-10T21:11:14.000Z,Actual,Alert,NWS Quad Cities IA IL,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued December 10 at 3:11PM CST by NWS Quad Cities IA IL,"At 310 pm cst a narrow band of light to moderate snow extended
from near Dubuque Iowa to Princeton Illinois and was moving
quickly eastward. This band of snow will produce up to a quick
inch of snow this afternoon. Visibilities will be reduced to less
than a mile in the heavier snow.

Roads will become quickly snow covered and hazardous so drive with
caution as temperatures will remain in the 20s.","

",Dubuque; Clinton; Putnam; Jo Daviess; Henry; Rock Island; Stephenson; Whiteside; Carroll; Bureau; Scott; Jackson,2016-12-10,21:11:14,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2223512-2086858,2017-01-26T01:25:39.000Z,Actual,Update,NWS Charleston SC,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued January 25 at 8:25PM EST by NWS Charleston SC,"The Flood Warning continues for
The Ogeechee River Near Midville.
* At 8 PM Wednesday the stage was 6.3 feet.
* Flood stage is 6.0 feet.
* Minor flooding is occurring.
* Forecast, the river will rise to near 6.6 feet by Thursday evening
then begin a slow fall.
* At 6.0 feet, the access road into the River Bluff in Midville begins
to flood. The lower portion of Johnson Road near Herndon also
becomes covered.","

",Jenkins; Burke; Emanuel,2017-01-26,01:25:39,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2215032-2077870,2017-01-21T20:56:04.000Z,Actual,Update,NWS Eureka CA,Winter Storm Watch,['Prepare'],Future,Severe,Possible,Winter Storm Watch issued January 21 at 12:55PM PST expiring January 22 at 4:00PM PST by NWS Eureka CA,".SNOW ACCUMULATIONS...UP TO ONE INCH IN WESTERN TRINITY COUNTY
THROUGH THIS EVENING. HEAVIER SNOW OVERNIGHT TONIGHT ABOVE 2500
FEET...WITH ANOTHER 4 TO 8 INCHES POSSIBLE. HIGHER TOTALS CAN BE
EXPECTED ABOVE 3500 FEET.

LOCATIONS IMPACTED...TRINITY CENTER...RUTH...HETTENSHAW...AND
OTHER COMMUNITIES AND ROADWAYS ABOVE 2500 FEET ELEVATION.

HIGHWAYS IMPACTED...36 AND 3...AND TO A LESSER EXTENT THE HIGH
PASSES OF 299.

FOR A DETAILED VIEW OF THE HAZARD AREA...VISIT
HTTP://WWW.WEATHER.GOV/EUREKA/HAZARDS","A WINTER STORM WATCH MEANS THERE IS A POTENTIAL FOR SIGNIFICANT
SNOW...SLEET...OR ICE ACCUMULATIONS THAT MAY IMPACT TRAVEL.
CONTINUE TO MONITOR THE LATEST FORECASTS.

",Trinity,2017-01-21,20:56:04,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2215039-2077877,2017-01-21T20:58:27.000Z,Actual,Cancel,NWS Charleston SC,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued January 21 at 3:58PM EST expiring January 21 at 4:00PM EST by NWS Charleston SC,"The storms which prompted the warning have moved out of all areas
except Colleton County. Therefore the warning will be allowed to
expire.

A tornado watch remains in effect until 700 PM EST for southeastern
Georgia...and southeastern South Carolina.","

",Beaufort; Colleton; Bryan; Liberty; Jasper; Effingham; Allendale; Hampton; Long,2017-01-21,20:58:27,Minor,3.0,1.0,-2.0
